No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,DTI,FICO_Band,Utilization_Band,DTI_Band,LoanAmount_Band,Asset_Band,FICO_Imputed,Predicted_ChargeOff_Prob,Predicted_ChargeOff_Label
0,19,0,0,0,0,0,0,0,0,0,0,1,0,609,3,2.0,0,484.8,0.3087759762655587,50332,0,0,0.0,0,,637.0,0.009632043232933324,Fair,Moderate (30-60%),Target (<36%),No Debt,501-1000,637,0.0003644309,0
1,21,0,0,0,0,0,0,0,0,0,0,0,1,1694,2,1.0,0,718.4000000000001,0.3708128167150863,48072,1,0,0.0,0,,,0.014944250291229824,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,8.158247e-05,0
1,23,0,0,0,0,0,1,1,0,1,0,1,0,2805,1,2.0,0,117.0,0.1,49611,0,0,0.0,0,,,0.002358347947027877,,Low (10-30%),Target (<36%),No Debt,>2500,999,0.0010758359,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,356,2,0.0,0,697.6,0.1625748268531918,21911,1,1,4132.8,0,,641.0,0.03183788964447082,Fair,Low (10-30%),Target (<36%),Low (1K-5K),<500,641,0.00024368319,0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,455,3,0.0,0,366.0,0.41677363318236,30470,0,1,21408.0,0,,651.0,0.012011814899901543,Fair,Moderate (30-60%),Target (<36%),Very High (>15K),<500,651,0.00014777083,0
0,23,0,0,0,0,0,1,0,0,0,0,1,0,2191,3,0.0,0,324.0,0.309871741260587,24725,0,0,0.0,0,,579.0,0.013104145601617797,Poor,Moderate (30-60%),Target (<36%),No Debt,2001-2500,579,0.0024867295,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1544,3,0.0,0,16.0,0.2513505354067039,38449,0,1,14203.7,0,,,0.0004161356602252334,,Low (10-30%),Target (<36%),High (10K-15K),1501-2000,999,0.00015936683,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,756,0,2.0,0,476.8,0.2144216609015271,42428,1,0,0.0,0,,602.0,0.011237861789384369,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,602,9.445433e-05,0
1,18,0,0,0,0,0,1,0,0,0,0,0,1,2833,2,1.0,0,370.4,0.4122859208599997,24768,0,0,0.0,0,,,0.014954780361757104,,Moderate (30-60%),Target (<36%),No Debt,>2500,999,4.8477217e-05,0
0,24,0,0,0,0,0,1,0,0,1,0,0,0,2128,2,1.0,1,117.0,0.0,52487,0,0,0.0,0,,670.0,0.0022291234019852536,Good,Very Low (<10%),Target (<36%),No Debt,2001-2500,670,0.00097196363,0
0,24,0,0,1,0,0,0,0,1,0,1,0,1,1823,3,0.0,0,522.0,0.1931414191271115,29488,0,0,0.0,1,,579.0,0.017702116115029844,Poor,Low (10-30%),Target (<36%),No Debt,1501-2000,579,0.9978218,1
1,24,0,0,1,0,0,1,0,1,0,0,0,0,974,3,2.0,0,679.0,0.1661836586096725,30412,0,0,0.0,1,,,0.02232671313955018,,Low (10-30%),Target (<36%),No Debt,501-1000,999,0.97260827,1
0,24,0,0,0,0,0,1,0,0,0,0,0,0,2281,2,2.0,0,537.0,0.5131135817946636,46341,0,1,15113.0,0,,613.0,0.011588010616948275,Fair,Moderate (30-60%),Target (<36%),Very High (>15K),2001-2500,613,0.00012279794,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,1791,1,1.0,0,729.0,0.0,19251,0,1,14686.0,0,,644.0,0.037868162692847124,Fair,Very Low (<10%),Target (<36%),High (10K-15K),1501-2000,644,0.0009894944,0
1,22,0,0,1,0,0,0,0,1,1,0,0,0,1376,1,1.0,0,158.0,0.5367897710213838,26483,0,1,21812.0,1,,,0.005966091454895593,,Moderate (30-60%),Target (<36%),Very High (>15K),1001-1500,999,0.41289204,0
0,23,0,0,1,0,0,0,0,1,0,0,0,0,1954,1,0.0,0,119.0,0.325086038727484,45280,0,1,18255.0,1,,626.0,0.0026280918727915195,Fair,Moderate (30-60%),Target (<36%),Very High (>15K),1501-2000,626,0.38960722,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,246,3,2.0,1,1288.8000000000002,0.2765594654633383,44155,1,1,10154.9,0,,616.0,0.029188087419318314,Fair,Low (10-30%),Target (<36%),High (10K-15K),<500,616,0.00029691914,0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,518,1,1.0,0,666.4000000000001,0.3556804207580154,38087,1,1,8653.4,0,,584.0,0.017496783679470686,Fair,Moderate (30-60%),Target (<36%),Moderate (5K-10K),501-1000,584,0.0004492947,0
0,20,0,0,1,0,0,0,0,1,0,0,0,0,1959,1,2.0,1,825.6,0.0430275476976047,42505,0,0,0.0,0,,588.0,0.019423597223856018,Fair,Very Low (<10%),Target (<36%),No Debt,1501-2000,588,0.012502291,0
0,24,0,0,0,0,0,1,0,0,1,0,1,0,2056,3,2.0,0,608.0,0.6362866926931144,23915,0,1,11576.0,0,,611.0,0.025423374451181268,Fair,High (60-100%),Target (<36%),High (10K-15K),2001-2500,611,0.0004382519,0
0,23,0,0,0,0,0,1,1,0,0,0,0,0,2177,3,3.0,1,1656.0,0.2540647285213712,43354,0,1,7698.0,0,,537.0,0.03819716750472851,Poor,Low (10-30%),Target (<36%),Moderate (5K-10K),2001-2500,537,0.000104904386,0
0,21,0,0,0,0,0,0,0,0,0,0,1,1,686,2,0.0,1,69.60000000000001,0.2206489696491445,42923,0,1,7646.099999999999,0,,611.0,0.0016215082822729075,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),501-1000,611,0.0011058705,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1502,2,2.0,1,1612.8000000000002,0.492795255604652,36084,0,1,10087.7,0,,,0.04469571000997673,,Moderate (30-60%),Target (<36%),High (10K-15K),1501-2000,999,0.00016854344,0
0,23,0,0,1,0,0,0,0,1,1,1,1,1,642,1,2.0,0,922.0,0.0337816925992126,18026,1,1,4253.0,1,50.0,662.0,0.05114834128481083,Fair,Very Low (<10%),Target (<36%),Low (1K-5K),501-1000,662,0.020900968,0
1,19,0,0,0,0,0,0,0,0,1,0,1,0,2010,3,0.0,0,44.8,0.0,35718,0,1,11636.1,0,,,0.0012542695559661795,,Very Low (<10%),Target (<36%),High (10K-15K),2001-2500,999,0.00035589805,0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,2357,3,2.0,0,380.0,0.143722222717357,24486,0,0,0.0,0,,597.0,0.015519072122845708,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,597,0.00018773296,0
1,19,0,0,0,0,0,1,0,1,0,1,0,0,713,0,1.0,0,479.2000000000001,0.1481438982445332,52796,1,1,3338.3,1,,,0.009076445185241307,,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,999,0.99748707,1
0,23,0,0,0,0,0,1,0,0,0,0,0,0,1933,0,1.0,0,676.0,0.1541854841242277,42587,0,1,14262.0,0,,671.0,0.01587338859276305,Good,Low (10-30%),Target (<36%),High (10K-15K),1501-2000,671,0.0005844694,0
0,24,0,0,0,0,0,0,0,0,0,1,1,1,1006,3,1.0,0,212.0,0.4031540631322826,36003,0,1,8005.0,1,,573.0,0.0058883981890398025,Poor,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1001-1500,573,0.99826896,1
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2642,2,0.0,0,364.8,0.3857830599437852,53539,0,1,8438.5,0,,,0.006813724574609163,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),>2500,999,0.00046045665,0
0,20,0,0,0,0,0,0,1,0,0,0,0,0,963,2,2.0,0,241.6,0.1826487547353812,30521,0,0,0.0,0,,634.0,0.00791586121031421,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,634,0.0009279047,0
0,24,0,0,1,0,0,0,0,1,0,0,0,1,2238,1,2.0,1,676.0,0.5853365960759672,29974,0,0,0.0,0,,597.0,0.022552879161940348,Fair,Moderate (30-60%),Target (<36%),No Debt,2001-2500,597,0.0077949543,0
1,19,0,0,0,0,0,0,0,0,1,0,0,0,2800,2,0.0,0,404.8,0.1061901261568059,52759,0,1,12947.2,0,,,0.007672624575901742,,Low (10-30%),Target (<36%),High (10K-15K),>2500,999,0.0008064782,0
0,21,0,0,0,0,0,0,1,0,0,0,1,0,1433,3,2.0,0,778.4000000000001,0.0,28545,0,1,13161.4,0,,649.0,0.027269224032229814,Fair,Very Low (<10%),Target (<36%),High (10K-15K),1001-1500,649,6.9427166e-05,0
0,18,0,0,0,0,0,1,0,0,0,0,1,1,560,3,2.0,0,272.8,0.1636317424182776,34457,0,1,2888.2,0,,661.0,0.007917114084220913,Fair,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,661,0.00011839364,0
0,23,0,0,0,0,0,0,0,1,0,1,1,0,2996,1,0.0,0,389.0,0.4368910291694061,40084,0,1,16793.0,0,,521.0,0.009704620297375512,Poor,Moderate (30-60%),Target (<36%),Very High (>15K),>2500,521,0.98806715,1
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1375,3,0.0,0,677.6,0.0936675902852101,38398,0,0,0.0,0,,,0.01764675243502266,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.00090363534,0
1,25,0,0,0,0,0,0,0,0,1,0,0,0,818,2,0.0,0,540.0,0.4571443522704255,46403,0,0,0.0,0,,,0.011637178630691981,,Moderate (30-60%),Target (<36%),No Debt,501-1000,999,0.000101778896,0
0,24,0,0,1,0,0,0,0,1,0,1,0,0,1172,2,0.0,0,280.0,0.1142317309675365,52712,0,0,0.0,1,,659.0,0.005311883442100471,Fair,Low (10-30%),Target (<36%),No Debt,1001-1500,659,0.9982023,1
0,23,0,0,0,0,0,0,0,0,0,0,1,0,1806,2,2.0,0,330.0,0.4386995997861526,35036,0,1,12321.0,0,,561.0,0.009418883434181985,Poor,Moderate (30-60%),Target (<36%),High (10K-15K),1501-2000,561,0.000884796,0
1,19,0,0,1,0,0,1,0,1,1,1,0,0,646,2,2.0,0,2.4000000000000004,0.0,27390,0,1,8329.3,0,,,8.762322015334065e-05,,Very Low (<10%),Target (<36%),Moderate (5K-10K),501-1000,999,0.016930342,0
0,20,0,0,0,0,0,0,1,0,0,0,1,0,2479,0,0.0,0,307.20000000000005,0.2041193484002925,21950,0,0,0.0,0,,645.0,0.013995444191343966,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,645,0.00011237664,0
0,18,0,0,0,0,0,0,0,0,0,0,0,1,2675,1,1.0,0,432.0,0.1803188907556352,42416,1,1,8866.199999999999,0,,530.0,0.01018483591097699,Poor,Low (10-30%),Target (<36%),Moderate (5K-10K),>2500,530,0.0007630516,0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1481,2,0.0,0,931.0,0.2417789559397369,50837,0,1,7634.0,0,,,0.018313433129413616,,Low (10-30%),Target (<36%),Moderate (5K-10K),1001-1500,999,0.00068995106,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,2137,1,0.0,0,724.0,0.2551063298005311,33987,1,1,15668.0,0,,643.0,0.021302262629829052,Fair,Low (10-30%),Target (<36%),Very High (>15K),2001-2500,643,3.1737956e-05,0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,2484,2,0.0,1,386.4,0.4297471196992614,22578,1,1,15381.1,0,,530.0,0.017114004783417486,Poor,Moderate (30-60%),Target (<36%),Very High (>15K),2001-2500,530,0.00046497767,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2399,2,2.0,0,535.2,0.395202562761994,32089,0,0,0.0,0,,,0.016678612608682104,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,6.6628214e-05,0
0,25,0,0,0,0,0,0,0,0,1,0,0,0,948,0,2.0,0,174.0,0.6660896875541142,20883,0,1,2674.0,0,,561.0,0.008332136187329406,Poor,High (60-100%),Target (<36%),Low (1K-5K),501-1000,561,0.0143769905,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,731,1,1.0,0,624.8000000000001,0.3118066629631855,19150,1,0,0.0,0,,593.0,0.032626631853785906,Fair,Moderate (30-60%),Target (<36%),No Debt,501-1000,593,7.2283285e-05,0
1,19,0,0,0,0,0,0,1,0,0,0,1,0,156,2,2.0,0,296.0,0.2441286905689353,41163,1,1,11766.3,0,,,0.007190923887957632,,Low (10-30%),Target (<36%),High (10K-15K),<500,999,0.0014762994,0
0,18,0,0,0,0,0,0,1,0,1,0,1,0,959,2,2.0,0,309.6,0.0384876607771667,47512,0,1,15168.3,0,,563.0,0.006516248526687995,Poor,Very Low (<10%),Target (<36%),Very High (>15K),501-1000,563,0.00018476871,0
0,21,0,0,0,0,0,0,0,0,0,0,0,1,2014,1,1.0,1,118.4,0.2202866188232751,20709,0,1,11038.3,0,,622.0,0.00571732097155826,Fair,Low (10-30%),Target (<36%),High (10K-15K),2001-2500,622,0.001843534,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0.0,1,485.6,0.3568470543983006,30312,0,0,0.0,0,,,0.016020058062813407,,Moderate (30-60%),Target (<36%),No Debt,501-1000,999,0.00012940976,0
0,25,0,0,1,0,0,0,0,1,0,1,1,1,1891,2,1.0,0,550.0,0.0,38653,0,1,4437.0,0,,628.0,0.014229167205650274,Fair,Very Low (<10%),Target (<36%),Low (1K-5K),1501-2000,628,0.020325031,0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,325,3,0.0,0,566.0,0.0,41054,0,1,5251.0,0,,584.0,0.013786719929848493,Fair,Very Low (<10%),Target (<36%),Moderate (5K-10K),<500,584,9.308502e-05,0
1,19,0,0,0,0,0,1,0,0,0,0,1,0,1782,3,2.0,1,299.2,0.2499219468846501,29991,0,0,0.0,0,,,0.009976326231202693,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.0006329152,0
0,23,0,0,0,0,0,0,0,0,0,0,0,1,2648,1,0.0,0,335.0,0.0451100947907132,34921,0,0,0.0,0,,546.0,0.009593081526874946,Poor,Very Low (<10%),Target (<36%),No Debt,>2500,546,0.00044996975,0
0,22,0,0,0,0,0,0,0,1,1,1,0,1,1121,0,2.0,1,404.0,0.2110383104753982,48462,0,0,0.0,1,,577.0,0.008336428541950394,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,577,0.9988335,1
1,22,0,0,0,0,0,0,0,0,0,0,1,1,2665,0,1.0,0,912.0,0.098392977219867,37365,0,0,0.0,0,,,0.024407868325973504,,Very Low (<10%),Target (<36%),No Debt,>2500,999,0.00027841004,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1241,2,1.0,0,527.0,0.2251129310889041,44350,0,0,0.0,0,,614.0,0.011882750845546786,Fair,Low (10-30%),Target (<36%),No Debt,1001-1500,614,0.00015827721,0
0,20,0,0,0,0,0,1,1,0,0,0,0,0,367,1,2.0,0,123.2,0.142197820605433,23773,0,0,0.0,0,,637.0,0.005182349724477348,Fair,Low (10-30%),Target (<36%),No Debt,<500,637,0.0012982603,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,0.0,1,94.4,0.213337845776976,50768,1,0,0.0,0,,587.0,0.0018594390167034353,Fair,Low (10-30%),Target (<36%),No Debt,1001-1500,587,0.002788795,0
1,25,0,0,0,0,0,1,0,0,1,0,1,0,1762,2,0.0,1,334.0,0.0,20588,0,1,22069.0,0,,,0.016223042549057702,,Very Low (<10%),Target (<36%),Very High (>15K),1501-2000,999,0.0030577746,0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,833,0,2.0,1,1212.8,0.0769991599475774,51258,1,0,0.0,0,,519.0,0.023660696866830543,Poor,Very Low (<10%),Target (<36%),No Debt,501-1000,519,4.3660653e-05,0
1,24,0,0,0,0,0,1,0,0,1,0,0,0,2127,2,1.0,0,282.0,0.2311242584090154,32282,0,1,9793.0,0,,,0.008735518245461867,,Low (10-30%),Target (<36%),Moderate (5K-10K),2001-2500,999,8.9462985e-05,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2103,3,3.0,1,1351.2,0.1115793844379858,37774,0,0,0.0,0,,,0.035770635887118124,,Low (10-30%),Target (<36%),No Debt,2001-2500,999,9.9547215e-05,0
0,24,0,0,0,0,0,0,0,0,0,0,1,0,764,1,0.0,0,499.0,0.5189306049965301,29942,0,1,12346.0,0,,680.0,0.016665553403246276,Good,Moderate (30-60%),Target (<36%),High (10K-15K),501-1000,680,0.00010833266,0
0,24,0,0,0,0,0,0,0,0,0,0,0,1,2283,0,1.0,0,790.0,0.1217276176660169,21718,0,1,16483.0,0,,655.0,0.036375356846855146,Fair,Low (10-30%),Target (<36%),Very High (>15K),2001-2500,655,0.00014932807,0
1,24,0,0,1,0,0,1,0,1,0,0,0,0,1504,2,1.0,0,188.0,0.1597509323092314,49915,0,0,0.0,1,,,0.003766402884904337,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.9964689,1
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2508,2,1.0,1,378.4,0.2012957027872873,35138,0,0,0.0,0,,,0.01076896806875747,,Low (10-30%),Target (<36%),No Debt,>2500,999,0.00018921899,0
0,23,0,0,0,0,0,1,0,0,1,0,1,0,298,2,1.0,1,622.0,0.2772140686165865,49129,0,1,6308.0,0,,539.0,0.012660546723930875,Poor,Low (10-30%),Target (<36%),Moderate (5K-10K),<500,539,0.0009524249,0
0,25,0,0,0,0,0,0,0,1,1,0,0,0,1603,3,2.0,0,664.0,0.3913528492663086,49869,0,0,0.0,0,,593.0,0.013314884998696585,Fair,Moderate (30-60%),Target (<36%),No Debt,1501-2000,593,0.035928473,0
0,25,0,0,0,0,0,0,1,0,0,0,0,0,1198,0,0.0,1,207.0,0.2556324670499396,37729,0,0,0.0,0,,562.0,0.005486495798987516,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,562,0.0026177159,0
0,21,0,0,1,0,0,0,0,1,0,1,1,0,1001,0,2.0,0,605.6,0.341155770060045,25296,0,0,0.0,0,,556.0,0.023940543959519292,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,556,0.017727528,0
0,25,0,0,1,0,0,1,0,1,1,0,0,1,2424,1,2.0,0,99.0,0.2643811836958736,39996,0,0,0.0,0,,582.0,0.0024752475247524753,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,582,0.05625771,0
1,21,0,0,1,0,0,0,0,1,0,1,0,1,436,2,0.0,0,51.2,0.3305758552354823,39662,0,1,8992.199999999999,1,,,0.001290908174070899,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),<500,999,0.9904011,1
0,25,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0.0,0,110.0,0.0,48931,0,0,0.0,0,,655.0,0.0022480635997629314,Fair,Very Low (<10%),Target (<36%),No Debt,<500,655,0.00097240217,0
1,18,0,0,0,0,0,0,0,1,0,1,0,1,2119,1,0.0,1,1424.0,0.0238676250377334,46008,1,0,0.0,0,,,0.03095113893235959,,Very Low (<10%),Target (<36%),No Debt,2001-2500,999,0.0024755911,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2075,3,1.0,0,352.0,0.2617100256030236,50592,0,0,0.0,0,,,0.006957621758380772,,Low (10-30%),Target (<36%),No Debt,2001-2500,999,0.0003028244,0
0,25,0,0,0,0,0,1,0,0,1,0,0,1,563,0,2.0,0,731.0,0.1394323061582263,34721,0,0,0.0,0,,501.0,0.02105354108464618,Poor,Low (10-30%),Target (<36%),No Debt,501-1000,501,0.0012463003,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,209,3,3.0,0,204.0,0.515815671372807,33168,0,1,15049.999999999998,0,,,0.006150506512301013,,Moderate (30-60%),Target (<36%),Very High (>15K),<500,999,0.00016326936,0
1,20,0,0,0,0,0,1,0,0,1,0,0,0,2226,0,1.0,0,558.4,0.447469616045514,37202,0,1,1916.6,0,,,0.015009945701843986,,Moderate (30-60%),Target (<36%),Low (1K-5K),2001-2500,999,0.00010277839,0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,2766,2,1.0,0,710.0,0.4429934819715215,20130,0,1,4796.0,0,,,0.03527074018877298,,Moderate (30-60%),Target (<36%),Low (1K-5K),>2500,999,0.00012369594,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,315,3,3.0,0,702.4000000000001,0.5802160736778494,33473,1,1,14608.3,0,,602.0,0.02098407671854928,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),<500,602,0.0002183832,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,697,3,2.0,1,1649.0,0.1614451021768355,52315,0,1,3365.0,0,,561.0,0.03152059638726942,Poor,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,561,3.6821086e-05,0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1576,0,1.0,0,12.0,0.3178090326164845,25174,0,0,0.0,0,,,0.00047668229125287997,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.0002113029,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1489,3,1.0,1,598.4,0.1502132800871126,24572,0,0,0.0,0,,,0.024352922025069182,,Low (10-30%),Target (<36%),No Debt,1001-1500,999,0.00022179587,0
0,20,0,0,0,0,0,1,0,1,0,0,0,0,604,2,1.0,0,85.60000000000001,0.5862326149636025,38881,1,1,15988.7,0,,679.0,0.002201589465291531,Good,Moderate (30-60%),Target (<36%),Very High (>15K),501-1000,679,0.009436736,0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,2655,0,2.0,0,534.0,0.0,32349,0,0,0.0,0,,552.0,0.016507465454882686,Poor,Very Low (<10%),Target (<36%),No Debt,>2500,552,0.00018005667,0
0,22,0,0,0,0,0,0,0,1,0,0,0,0,463,1,1.0,0,668.0,0.3631121432885448,23800,0,0,0.0,0,,536.0,0.028067226890756303,Poor,Moderate (30-60%),Target (<36%),No Debt,<500,536,0.017052718,0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,1680,0,0.0,0,778.4000000000001,0.5725060107378979,39752,1,0,0.0,0,,,0.019581404709197024,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,6.9958645e-05,0
1,21,0,0,0,0,0,0,0,0,0,0,1,0,1421,0,2.0,0,588.0,0.1267666365080408,30682,0,1,2545.2,0,,,0.019164330878039242,,Low (10-30%),Target (<36%),Low (1K-5K),1001-1500,999,0.00013291981,0
0,19,0,0,0,0,0,1,0,0,0,0,0,0,1569,0,0.0,0,156.0,0.183896209706491,29641,1,1,3152.8,0,,527.0,0.005262980331297865,Poor,Low (10-30%),Target (<36%),Low (1K-5K),1501-2000,527,0.0001881801,0
0,23,0,0,0,0,0,0,1,0,0,0,1,0,2846,0,1.0,1,1372.0,0.0490417572709976,22904,1,1,6526.0,0,,502.0,0.05990220048899755,Poor,Very Low (<10%),Target (<36%),Moderate (5K-10K),>2500,502,0.00018017534,0
1,22,0,0,0,0,0,1,0,0,0,0,0,0,691,1,1.0,0,414.0,0.1731404808242275,20021,0,1,5106.0,0,,,0.020678287797812295,,Low (10-30%),Target (<36%),Moderate (5K-10K),501-1000,999,9.3935516e-05,0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,143,2,0.0,0,646.4000000000001,0.1344224016721624,51635,1,0,0.0,1,,,0.012518640457054326,,Low (10-30%),Target (<36%),No Debt,<500,999,0.9969111,1
0,22,0,0,1,0,0,0,1,1,1,1,0,0,1738,0,1.0,1,1410.0,0.2671215944174067,54609,1,0,0.0,0,,620.0,0.025819919793440643,Fair,Low (10-30%),Target (<36%),No Debt,1501-2000,620,0.026710473,0
1,18,0,0,0,0,0,1,0,0,1,0,0,0,1318,0,2.0,0,53.6,0.2299945614648727,40470,1,0,0.0,0,,,0.0013244378552013838,,Low (10-30%),Target (<36%),No Debt,1001-1500,999,0.0006719903,0
1,21,0,0,0,0,0,0,0,1,0,1,1,0,1653,2,0.0,1,1300.8000000000002,0.1711037902408948,23812,0,0,0.0,0,,,0.05462791869645558,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.18473695,0
1,19,0,0,0,0,0,1,0,0,1,0,1,1,643,0,0.0,0,247.2,0.2325436000189953,37831,1,1,9539.6,0,,,0.006534323702783431,,Low (10-30%),Target (<36%),Moderate (5K-10K),501-1000,999,8.980085e-05,0
0,23,0,0,0,0,0,1,0,0,0,0,0,1,1597,2,1.0,1,374.0,0.2025330449962203,25816,0,0,0.0,0,,599.0,0.014487139758289433,Fair,Low (10-30%),Target (<36%),No Debt,1501-2000,599,0.0009604192,0
1,19,0,0,0,0,0,0,0,0,0,0,0,1,2522,1,2.0,0,276.8,0.1665770404311213,52280,0,1,12402.6,0,,,0.005294567712318286,,Low (10-30%),Target (<36%),High (10K-15K),>2500,999,0.0013489042,0
1,18,0,0,1,0,0,0,1,0,0,1,1,0,1238,3,2.0,1,682.4000000000001,0.0917812582144912,31259,0,0,0.0,0,,,0.02183051281231006,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.07163163,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,1291,1,2.0,0,249.0,0.3219691890528698,19878,0,0,0.0,0,,664.0,0.01252641110775732,Fair,Moderate (30-60%),Target (<36%),No Debt,1001-1500,664,0.0015426802,0
0,19,0,0,0,0,0,0,1,0,0,0,1,0,1020,2,1.0,0,558.4,0.0,24363,1,0,0.0,0,,585.0,0.02292000164183393,Fair,Very Low (<10%),Target (<36%),No Debt,1001-1500,585,0.00021690961,0
0,22,0,0,0,0,0,0,0,0,0,0,1,1,324,0,2.0,1,102.0,0.4391509381786075,40427,0,1,12748.0,0,,511.0,0.00252306626759344,Poor,Moderate (30-60%),Target (<36%),High (10K-15K),<500,511,0.0026029502,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2426,1,1.0,0,336.0,0.1052748630725089,52435,0,0,0.0,0,,589.0,0.006407933632115953,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,589,0.0003357412,0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,143,0,0.0,0,548.0,0.1929257197433657,30891,0,1,9202.2,0,,,0.01773979476222848,,Low (10-30%),Target (<36%),Moderate (5K-10K),<500,999,0.0002345418,0
1,19,0,0,0,0,0,1,0,0,0,0,0,0,898,0,2.0,0,56.0,0.2632550007292431,42152,0,1,10312.4,0,,,0.0013285253368760675,,Low (10-30%),Target (<36%),High (10K-15K),501-1000,999,0.0002643868,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2868,1,1.0,0,712.8000000000001,0.5318477069369404,32628,0,0,0.0,0,,,0.021846267009930122,,Moderate (30-60%),Target (<36%),No Debt,>2500,999,2.3602579e-05,0
1,24,0,0,1,0,0,1,1,1,0,0,1,0,2483,3,3.0,0,38.0,0.3311619083397617,42928,0,1,12038.0,0,,,0.0008852031308237048,,Moderate (30-60%),Target (<36%),High (10K-15K),2001-2500,999,0.0088947555,0
1,18,0,0,0,0,0,1,0,1,0,0,1,0,2270,3,2.0,0,570.4,0.1559614386476227,29173,0,1,9055.9,1,,,0.01955232578068762,,Low (10-30%),Target (<36%),Moderate (5K-10K),2001-2500,999,0.9937516,1
1,23,0,0,0,0,0,0,0,0,0,0,0,0,2888,2,0.0,1,76.0,0.5855464418090638,37549,0,0,0.0,0,,,0.002024021944658979,,Moderate (30-60%),Target (<36%),No Debt,>2500,999,0.00026338344,0
